feature,importance,feature_type
dim_86,0.00019437006832614983,embedding
dim_530,0.00019310823503624594,embedding
dim_469,0.0001930176709274107,embedding
dim_499,0.0001923934758832243,embedding
dim_437,0.00019167193257342468,embedding
dim_763,0.0001872985833378467,embedding
dim_701,0.00018596950931033197,embedding
dim_485,0.00018299506667070322,embedding
dim_87,0.000182189639195386,embedding
dim_765,0.00018033009818811696,embedding
dim_651,0.0001796425260352056,embedding
dim_60,0.00017890874348601562,embedding
dim_24,0.00017823445501008328,embedding
dim_144,0.00017780278838438055,embedding
dim_610,0.0001769093005337177,embedding
dim_256,0.00017589182032180995,embedding
dim_224,0.00017551740125614252,embedding
dim_541,0.00017478116483593984,embedding
dim_445,0.00017354264664340164,embedding
dim_645,0.00017309089022065008,embedding
dim_427,0.0001720883229737784,embedding
dim_77,0.0001718898287331663,embedding
dim_726,0.00017167769467492134,embedding
dim_33,0.00017164147521089312,embedding
dim_711,0.000170513641806125,embedding
dim_517,0.000170080923741794,embedding
dim_359,0.0001690048535384963,embedding
dim_526,0.00016897262453552514,embedding
dim_296,0.00016841145548184843,embedding
dim_259,0.00016812308641030605,embedding
dim_535,0.0001677964890684491,embedding
dim_548,0.00016681353287912196,embedding
dim_562,0.0001666880812859096,embedding
dim_35,0.0001662513642412052,embedding
dim_516,0.00016559091115277713,embedding
dim_490,0.0001652453093619003,embedding
dim_537,0.00016422135218030937,embedding
dim_569,0.00016403196368507892,embedding
dim_158,0.00016368423564754956,embedding
dim_628,0.00016331756383830868,embedding
dim_715,0.0001623584856710719,embedding
dim_520,0.0001618564643968836,embedding
dim_496,0.0001612613246987208,embedding
dim_759,0.00016118053755148854,embedding
dim_413,0.00016079415360591493,embedding
dim_518,0.00015986848332429616,embedding
dim_620,0.00015807872054524652,embedding
dim_20,0.00015572101160774937,embedding
dim_662,0.0001547818177061664,embedding
dim_242,0.00015282909481183576,embedding
dim_266,0.00015173009701273033,embedding
dim_268,0.0001509635739019789,embedding
dim_551,0.00015001000775805942,embedding
dim_619,0.0001476479400573025,embedding
dim_577,0.00014730514288235205,embedding
dim_399,0.00014721088829299002,embedding
dim_740,0.00014696500956072603,embedding
dim_678,0.00014252542777288068,embedding
dim_634,0.0001407324387510285,embedding
dim_6,0.00013945738116183718,embedding
dim_719,0.00013818730324659885,embedding
dim_345,0.00013738436113549054,embedding
dim_443,0.00013445992146743076,embedding
dim_110,0.00013405738797564283,embedding
dim_730,0.00013251170076519618,embedding
dim_688,0.000130843755769858,embedding
dim_189,0.00012755226053024447,embedding
dim_495,0.0001259314914406726,embedding
dim_649,0.00012418277106567436,embedding
dim_625,0.00012375463684341295,embedding
dim_277,0.0001233673085166117,embedding
dim_160,0.00012291664103220674,embedding
dim_404,0.00012234867804997203,embedding
dim_689,0.00012205176097431035,embedding
dim_682,0.00012176538830363677,embedding
dim_97,0.00012163544290400435,embedding
dim_291,0.0001209962044235232,embedding
dim_703,0.00012077242720416454,embedding
dim_177,0.00011994757920079469,embedding
dim_617,0.0001196691021930919,embedding
dim_479,0.00011965994590166722,embedding
dim_360,0.00011920214039633521,embedding
dim_40,0.0001189392840044558,embedding
dim_281,0.00011867406756591513,embedding
dim_237,0.00011618236757711398,embedding
dim_583,0.00011490022427479837,embedding
dim_659,0.00011270785141698615,embedding
dim_692,0.0001125979535480165,embedding
dim_128,0.0001122662706542262,embedding
dim_440,0.00010836206408471218,embedding
dim_468,0.00010805860345076813,embedding
dim_43,0.00010445718653228378,embedding
dim_150,0.00010405518419440741,embedding
dim_430,0.00010374049892472931,embedding
dim_714,0.00010298648361475314,embedding
dim_218,0.00010154499432791693,embedding
dim_710,0.00010118886616205763,embedding
dim_592,0.00010107844556068563,embedding
dim_76,0.00010085641852255912,embedding
dim_673,9.868315146804521e-05,embedding
dim_464,9.823411220531868e-05,embedding
dim_644,9.758228094343865e-05,embedding
dim_593,9.754387839080462e-05,embedding
dim_210,9.637369638314107e-05,embedding
dim_616,9.516479137215265e-05,embedding
dim_145,9.309007169175582e-05,embedding
dim_231,9.216684808791568e-05,embedding
dim_322,9.071456934336583e-05,embedding
dim_653,8.958686253208129e-05,embedding
dim_426,8.94964913866222e-05,embedding
dim_32,8.916151320941704e-05,embedding
dim_461,8.806188847451131e-05,embedding
dim_578,8.792188232950872e-05,embedding
dim_744,8.697922208812734e-05,embedding
dim_462,8.691705973980666e-05,embedding
dim_38,8.654577848171338e-05,embedding
dim_638,8.578318077190405e-05,embedding
dim_556,8.561301034233512e-05,embedding
dim_201,8.230755003614605e-05,embedding
dim_447,8.22100794482495e-05,embedding
dim_195,8.139674201922503e-05,embedding
dim_486,8.066557867605647e-05,embedding
dim_487,7.998713238684318e-05,embedding
dim_308,7.871084957212291e-05,embedding
dim_196,7.82004122495698e-05,embedding
dim_668,7.643957170902531e-05,embedding
dim_17,7.5923019851346e-05,embedding
dim_61,7.504958075437587e-05,embedding
dim_276,7.491719749097515e-05,embedding
dim_329,7.480103730167091e-05,embedding
dim_337,7.415705388989335e-05,embedding
dim_586,7.196216318371064e-05,embedding
dim_81,7.169388550498303e-05,embedding
dim_491,7.136707303669211e-05,embedding
dim_595,7.061623441426528e-05,embedding
dim_220,7.021377684080551e-05,embedding
dim_269,6.92404539459665e-05,embedding
dim_601,6.909008996313092e-05,embedding
dim_23,6.904173215002125e-05,embedding
dim_66,6.773186084435487e-05,embedding
dim_90,6.691162382882135e-05,embedding
dim_373,6.650432517529552e-05,embedding
dim_170,6.613086771580785e-05,embedding
dim_420,6.573964702866825e-05,embedding
dim_608,6.496535039014568e-05,embedding
dim_512,6.494020365822438e-05,embedding
dim_162,6.399376467354047e-05,embedding
dim_707,6.394776141001496e-05,embedding
dim_204,6.326028671740653e-05,embedding
dim_406,6.325461778899904e-05,embedding
dim_722,6.266926849790156e-05,embedding
dim_441,6.095817164610922e-05,embedding
dim_584,6.075842502529368e-05,embedding
dim_591,5.974801758890162e-05,embedding
dim_706,5.974412465844261e-05,embedding
dim_460,5.962149610236467e-05,embedding
dim_607,5.922180594694571e-05,embedding
dim_75,5.874859876324561e-05,embedding
dim_480,5.8574667320653257e-05,embedding
dim_267,5.825660407129075e-05,embedding
dim_313,5.678046315364258e-05,embedding
dim_594,5.611088899002968e-05,embedding
dim_663,5.604671337768682e-05,embedding
dim_216,5.443913138181066e-05,embedding
dim_388,5.360361392399365e-05,embedding
dim_130,5.359039999063009e-05,embedding
dim_560,5.308928062092818e-05,embedding
dim_422,5.1850446061733394e-05,embedding
dim_258,5.162932642767228e-05,embedding
dim_94,5.139076518321474e-05,embedding
dim_554,5.063301191185535e-05,embedding
dim_716,5.0608439448135535e-05,embedding
dim_261,5.024711895456316e-05,embedding
dim_105,4.9958120813304814e-05,embedding
dim_544,4.874381629598087e-05,embedding
dim_91,4.828644133017052e-05,embedding
dim_155,4.7839333859945414e-05,embedding
dim_142,4.632796980062602e-05,embedding
dim_161,4.605104780205561e-05,embedding
dim_279,4.5811752912531846e-05,embedding
dim_700,4.47430277111502e-05,embedding
dim_73,4.4446974605614726e-05,embedding
dim_147,4.37851845480059e-05,embedding
dim_140,4.281135084674485e-05,embedding
dim_30,4.268479530595073e-05,embedding
dim_705,4.267354643170393e-05,embedding
dim_687,4.2395332843321186e-05,embedding
dim_168,4.232265381351405e-05,embedding
dim_153,4.2207293856342624e-05,embedding
dim_508,4.143523572988972e-05,embedding
dim_69,4.1203316613941396e-05,embedding
dim_401,3.9964372089695e-05,embedding
dim_581,3.9546994827357595e-05,embedding
dim_55,3.838473782763456e-05,embedding
dim_282,3.806133727160016e-05,embedding
dim_531,3.7126040729516293e-05,embedding
dim_374,3.535181238849008e-05,embedding
dim_565,3.4453908503301144e-05,embedding
dim_575,3.43465072307025e-05,embedding
dim_400,3.431096231908071e-05,embedding
dim_7,3.3841719256090156e-05,embedding
dim_665,3.376551297728265e-05,embedding
dim_656,3.366367518044355e-05,embedding
dim_410,3.35979795596849e-05,embedding
dim_113,3.3373143704781446e-05,embedding
dim_342,3.226656433722335e-05,embedding
dim_53,3.1905899859562685e-05,embedding
dim_9,3.1900953260022957e-05,embedding
dim_574,3.087799515128066e-05,embedding
dim_713,2.9719477984011324e-05,embedding
dim_539,2.965097227080887e-05,embedding
dim_483,2.9589618916623587e-05,embedding
dim_13,2.9495289878457685e-05,embedding
dim_702,2.9203902263868326e-05,embedding
dim_690,2.904980599498535e-05,embedding
dim_742,2.716378135694501e-05,embedding
dim_191,2.674020017480752e-05,embedding
dim_137,2.668359659152456e-05,embedding
dim_316,2.622761449596273e-05,embedding
dim_323,2.6189615382043835e-05,embedding
dim_331,2.5461673489754847e-05,embedding
dim_504,2.5207796446838843e-05,embedding
dim_292,2.44660604637609e-05,embedding
dim_767,2.446134742007836e-05,embedding
dim_102,2.386872241095818e-05,embedding
dim_362,2.282100033958019e-05,embedding
dim_472,2.2143096291668024e-05,embedding
dim_114,2.2048238708968075e-05,embedding
dim_203,2.1499399711224103e-05,embedding
dim_600,2.1455422518424223e-05,embedding
dim_699,2.13910188716294e-05,embedding
dim_44,2.10570239910427e-05,embedding
dim_612,2.0612079882399545e-05,embedding
dim_343,2.0260822964140983e-05,embedding
dim_26,2.0227184641384123e-05,embedding
dim_99,1.986162105834276e-05,embedding
dim_230,1.9602149249692242e-05,embedding
dim_394,1.9416361236150356e-05,embedding
dim_683,1.8702382767372707e-05,embedding
dim_263,1.8350238066616925e-05,embedding
dim_132,1.8212909478089242e-05,embedding
dim_227,1.7553408376275568e-05,embedding
dim_234,1.723971353163862e-05,embedding
dim_248,1.722380301101669e-05,embedding
dim_572,1.7204352934381603e-05,embedding
dim_169,1.6917318392855833e-05,embedding
dim_186,1.675345183734591e-05,embedding
dim_621,1.659831030133261e-05,embedding
dim_146,1.6578768238779625e-05,embedding
dim_444,1.6456537082404815e-05,embedding
dim_676,1.621143413154629e-05,embedding
dim_685,1.613896371600896e-05,embedding
dim_717,1.576593867596644e-05,embedding
dim_637,1.5493351661535275e-05,embedding
dim_10,1.53561989832401e-05,embedding
dim_576,1.5353719185311056e-05,embedding
dim_547,1.4920193788342552e-05,embedding
dim_179,1.4860545351443974e-05,embedding
dim_167,1.4337860635492677e-05,embedding
dim_579,1.4065529926127668e-05,embedding
dim_214,1.3999868800062508e-05,embedding
dim_419,1.389688651469112e-05,embedding
dim_330,1.3761538544342011e-05,embedding
dim_463,1.375764721522901e-05,embedding
dim_101,1.3670284790205224e-05,embedding
dim_630,1.3527505066553932e-05,embedding
dim_57,1.343837929085883e-05,embedding
dim_4,1.3415343719828271e-05,embedding
dim_0,1.3320379554718107e-05,embedding
dim_171,1.2998391115637805e-05,embedding
dim_312,1.1950395752237156e-05,embedding
dim_42,1.1789575244566574e-05,embedding
dim_106,1.173991024893153e-05,embedding
dim_510,1.150632321592901e-05,embedding
dim_74,1.1154531501039093e-05,embedding
dim_51,1.1092862877648778e-05,embedding
dim_725,1.1031074376842001e-05,embedding
dim_456,1.1023742868725313e-05,embedding
dim_190,1.0695650339283863e-05,embedding
dim_286,1.069518172377659e-05,embedding
dim_589,1.068968084924731e-05,embedding
dim_148,1.0635299953220057e-05,embedding
dim_735,1.0631412917942841e-05,embedding
dim_475,1.056294378497195e-05,embedding
dim_283,1.0413949025885821e-05,embedding
dim_459,9.443140786698523e-06,embedding
dim_452,9.372526149990072e-06,embedding
dim_187,9.28275301035746e-06,embedding
dim_482,8.773096834884018e-06,embedding
dim_194,8.597389581190767e-06,embedding
dim_377,8.384238941349059e-06,embedding
dim_372,8.177061588620756e-06,embedding
dim_192,7.884630507838588e-06,embedding
dim_405,7.852864611689148e-06,embedding
dim_213,7.820675963565747e-06,embedding
dim_721,7.572378943988079e-06,embedding
dim_134,7.347595695852254e-06,embedding
dim_511,7.229570540330951e-06,embedding
dim_755,7.1193050224308e-06,embedding
dim_431,6.070375845348501e-06,embedding
dim_301,6.063414836190027e-06,embedding
dim_622,5.906406614261526e-06,embedding
dim_403,5.369177884417742e-06,embedding
dim_402,4.962882192942167e-06,embedding
dim_326,4.90389444266622e-06,embedding
dim_299,4.850515394555453e-06,embedding
dim_257,4.794115395422936e-06,embedding
dim_563,4.754327534494334e-06,embedding
dim_501,4.655947761729034e-06,embedding
dim_514,4.242890940446865e-06,embedding
dim_529,4.141195903174111e-06,embedding
dim_217,3.324821028355995e-06,embedding
dim_2,2.6232913601484035e-06,embedding
dim_555,2.1449202161384984e-06,embedding
dim_727,2.0460682415657796e-06,embedding
dim_136,1.965586058847657e-06,embedding
dim_762,1.545099521544604e-06,embedding
dim_278,1.4612294464341156e-06,embedding
dim_734,1.4573130916268185e-06,embedding
dim_249,1.3008391351699484e-06,embedding
dim_655,1.2444812930129453e-06,embedding
dim_709,1.2304427551139082e-06,embedding
dim_304,9.939920723820842e-07,embedding
dim_127,9.800399866322516e-07,embedding
dim_606,9.488336257830217e-07,embedding
dim_138,8.71256389627169e-07,embedding
dim_609,7.9789098898932e-07,embedding
dim_749,6.549666968394736e-07,embedding
dim_484,6.198947906191864e-07,embedding
dim_590,5.928296531437847e-07,embedding
dim_62,5.873275080825647e-07,embedding
dim_494,5.706561611199982e-07,embedding
dim_31,5.171553344428077e-07,embedding
dim_764,4.7259514396993213e-07,embedding
dim_626,4.646845344265964e-07,embedding
dim_240,3.959472143644573e-07,embedding
dim_458,3.548044252856512e-07,embedding
dim_364,2.9937368671640606e-07,embedding
dim_246,2.4093302945169096e-07,embedding
dim_758,2.2306845038132837e-07,embedding
dim_538,1.7343775674760818e-07,embedding
dim_157,6.556970838825373e-08,embedding
dim_332,4.356826861595275e-08,embedding
dim_241,5.235009424248543e-16,embedding
dim_598,1.4115020271615205e-16,embedding
dim_502,7.065902757467131e-17,embedding
dim_732,5.4010134091960006e-17,embedding
dim_567,5.081775621878119e-17,embedding
dim_474,4.327499661131557e-17,embedding
dim_8,3.7433493285338455e-17,embedding
dim_122,3.1375361061182495e-17,embedding
dim_5,2.906921621797322e-17,embedding
dim_103,2.7408211937558343e-17,embedding
dim_247,1.9018808055591556e-17,embedding
dim_18,1.1832401252943333e-17,embedding
dim_506,9.85818704716957e-18,embedding
dim_156,0.0,embedding
dim_184,0.0,embedding
dim_28,0.0,embedding
dim_41,0.0,embedding
dim_754,0.0,embedding
dim_52,0.0,embedding
dim_78,0.0,embedding
dim_131,0.0,embedding
dim_751,0.0,embedding
dim_65,0.0,embedding
dim_126,0.0,embedding
dim_739,0.0,embedding
dim_119,0.0,embedding
dim_70,0.0,embedding
dim_743,0.0,embedding
dim_98,0.0,embedding
dim_84,0.0,embedding
dim_618,0.0,embedding
dim_718,0.0,embedding
dim_641,0.0,embedding
dim_666,0.0,embedding
dim_664,0.0,embedding
dim_470,0.0,embedding
